NUTR660,M.Sc.(Applied) Final Presentation,1
NUTR680,Human Nutrition M.Sc. Thesis 1,7
NUTR680D1,Human Nutrition M.Sc. Thesis 1,3.5
NUTR680D2,Human Nutrition M.Sc. Thesis 1,3.5
NUTR680N1,Human Nutrition M.Sc. Thesis 1,3.5
NUTR680N2,Human Nutrition M.Sc. Thesis 1,3.5
NUTR681,Human Nutrition M.Sc. Thesis 2,8
NUTR681D1,Human Nutrition M.Sc. Thesis 2,4
NUTR681D2,Human Nutrition M.Sc. Thesis 2,4
NUTR681N1,Human Nutrition M.Sc. Thesis 2,4
NUTR681N2,Human Nutrition M.Sc. Thesis 2,4
NUTR682,Human Nutrition M.Sc. Thesis 3,9
NUTR682D1,Human Nutrition M.Sc. Thesis 3,4.5
NUTR682D2,Human Nutrition M.Sc. Thesis 3,4.5
NUTR682N1,Human Nutrition M.Sc. Thesis 3,4.5
NUTR682N2,Human Nutrition M.Sc. Thesis 3,4.5
NUTR683,Human Nutrition M.Sc. Thesis 4,9
NUTR683D1,Human Nutrition M.Sc. Thesis 4,4.5
NUTR683D2,Human Nutrition M.Sc. Thesis 4,4.5
NUTR683N1,Human Nutrition M.Sc. Thesis 4,4.5
NUTR683N2,Human Nutrition M.Sc. Thesis 4,4.5
NUTR695,Human Nutrition Research Orientation,1
NUTR696,Human Nutrition Seminar,1
NUTR697,MSc Final Presentation,1
NUTR701,Doctoral Comprehensive Examination,N/A
NUTR701D1,Doctoral Comprehensive Examination,N/A
NUTR701D2,Doctoral Comprehensive Examination,N/A
NUTR796,PhD Research Presentation,1
OBGY401,Obstetrics and Gynecology Clerkship,6
OCC1245,Introduction to Professional Practice 1,3
OCC1443,Constructing Mental Health,3
OCC1450,Enabling Leisure Occupations,3
OCC1500D1,Pre-Clinical Practicum Seminar,N/A
OCC1500D2,Pre-Clinical Practicum Seminar,N/A
OCC1501,Clinical Practicum 1,7
OCC1502,Clinical Practicum 2,7
OCC1503,Clinical Practicum 3,8
OCC1545,Therapeutic Strategies in OT 1,8
OCC1546,Strategies in OT Professional Practice,3
OCC1547,Occupational Solutions 1,6
OCC1548,Holistic Approaches in OT,3
OCC1549,Therapeutic Strategies in OT 2,4
OCC1550,Enabling Human Occupation,3
OCC1551,Psychosocial Practice in OT,3
OCC1600J1,Clinical Practicum Seminars,N/A
OCC1600J2,Clinical Practicum Seminars,N/A
OCC1600J3,Clinical Practicum Seminars,N/A
OCC1602,Clinical Practicum 4,7
OCC1617,Occupational Solutions 2,6
OCC1618,Applied OT: Psychosocial Theory,5
OCC1620,Work/Ergonomics,3
OCC1622,Community-Based OT,3
OCC1623,Assistive Technology,3
OCC1625,Functional Environments,3
OCC1626,Mental Health: Child and Youth,3
OCCH600,Master's Integrative Exam,N/A
OCCH602,Occupational Health Practice,3
OCCH603,Work and Environment Epidemiology 1,3
OCCH604,Monitoring Occupational Environment,3
OCCH605,Physical Health Hazards,6
OCCH605D1,Physical Health Hazards,3
OCCH605D2,Physical Health Hazards,3
OCCH608,Biological Hazards,3
OCCH612,Principles of Toxicology,3
OCCH615,Occupational Safety Practice,3
OCCH616,Occupational Hygiene,3
OCCH617,Occupational Diseases,3
OCCH624,Social and Behavioural Aspects - Occupational Health,3
OCCH625,Work and Environment Epidemiology 2,3
OCCH626,Basics: Physical Health Hazards,3
OCCH627,Work Physiology and Ergonomics,3
OCCH630,Occupational Diseases for OHNS,3
OCCH635,Environmental Risks to Health,3
OCCH699,Project Occupational Health and Safety,15
OCCH699D1,Project Occupational Health and Safety,7.5
OCCH699D2,Project Occupational Health and Safety,7.5
OCCH699N1,Project Occupational Health and Safety,7.5
OCCH699N2,Project Occupational Health and Safety,7.5
OCCH700,Ph.D. Comprehensive Examination,N/A
OCCH706,Ph.D. Seminar on Occupational Health and Hygiene,2
ONCO610D1,Fundamentals of Oncology and Cancer Research,3
ONCO610D2,Fundamentals of Oncology and Cancer Research,3
ONCO611,Proteomics for Precision Medicine,3
ONCO615,Principles and Practice of Clinical Trials,3
ONCO620,Best Practices in Biomedical Research,3
ONCO625,Quality Improvement Principles and Methods,3
ONCO630,Oncology Practicum,3
ONCO635,Qualitative and Psychosocial Health Research,3
ONCO645,Seminars in Global Oncology,3
OPTH300,TCP Ophthalmology,1
ORGB321,Leadership,3
ORGB325,Negotiations and Conflict Resolution,3
ORGB330,People Analytics,3
ORGB380,Cross Cultural Management,3
ORGB401,Leadership Practicum in Social Sector,3
ORGB409,Organizational Research Methods,3
ORGB420,Managing Organizational Teams,3
ORGB421,Managing Organizational Change,3
ORGB423,Human Resources Management,3
ORGB434,Topics in Organizational Behaviour 1,3
ORGB440,Career Theory and Development,3
ORGB525,Compensation Management,3
ORGB625,Managing Organizational Change,3
ORGB632,Managing Teams in Organizations,3
ORGB633,Managerial Negotiations,3
ORGB634,Career Development,3
ORGB635,Advanced Managerial Negotiations,3
ORGB640,The Art of Leadership,3
ORGB643,Leading and Managing People in Healthcare,2
ORGB643D1,Leading and Managing People in Healthcare,1
ORGB643D2,Leading and Managing People in Healthcare,1
ORGB644,Managerial Negotiations in Healthcare,2
ORGB644D1,Managerial Negotiations in Healthcare,1
ORGB644D2,Managerial Negotiations in Healthcare,1
ORGB660,Managing Data Analytics Teams,1.5
ORGB661,Ethical Leadership and Leading Change,1.5
ORGB671,Talent Analytics,1.5
ORGB672,Organizational Network Analysis,1.5
ORGB680,Talent Management in a Global World,3
ORGB685,Cross Cultural Management,3
ORGB685D1,Cross Cultural Management,1.5
ORGB685D2,Cross Cultural Management,1.5
ORGB690,Advanced Topics in Organizational Behaviour 1,3
ORGB695,Advanced Topics in Organizational Behaviour,1.5
ORGB705,Seminar in Behavioural Science,3
ORGB706,Meso Organizational Behaviour,3
ORGB707,The Use and Abuse of Power,3
ORGB708,Social Network Analysis for Social Science Research,3
OTOL602,Physiology, Histopathology and Clinical Otolaryngology 1,3
OTOL603,Advanced Scientific Principles - Otolaryngology 1,3
OTOL612,Physiology, Histopathology and Clinical Otolaryngology 2,3
OTOL613,Advanced Scientific Principles - Otolaryngology 2,3
OTOL690,M.Sc. Thesis 1,3
OTOL691,M.Sc. Thesis 2,3
OTOL692,M.Sc. Thesis 3,6
OTOL693,M.Sc. Thesis 4,6
OTOL694,M.Sc. Thesis 5,12
PAED301,TCP Pediatrics,2
PAED401,Pediatrics Clerkship,6
PAED401D1,Pediatrics Clerkship,3
PAED401D2,Pediatrics Clerkship,3
PARA410,Environment and Infection,3
PARA424,Fundamental Parasitology,3
PARA438,Immunology,3
PARA515,Water, Health and Sanitation,3
PARA606,Parasitology Seminar,2
PARA607,Parasitology Research Seminar,2
PARA635,Cell Biology and Infection,3
PARA645,Applied Parasitology,3
PARA655,Host-Parasite Interactions,3
PARA665,Special Topics in Parasitology,3
PARA678,Microcirculation and Inflammation,3
PARA687,Thesis Research 1,11
PARA688,Thesis Research 2,11
PARA689,Thesis Research 3,13
PARA690,Thesis Research 4,2
PARA691,Thesis Research 5,6
PARA701,PhD Comprehensive Exam,N/A
PARA710,Parasitology Ph.D. Seminar 1,2
PARA711,Parasitology Ph.D. Seminar 2,2
PATH300,Human Disease,3
PATH396,Undergraduate Research Project in Pathology,3
PATH504,Disease in Depth,3
PATH607,Biochemical Pathology,3
PATH613,Research Topics in Pathology 1,3
PATH614,Research Topics in Pathology 2,3
PATH620,Research Seminar 1,3
PATH622,Research Seminar 2,3
PATH652,Molecular Biology of Disease,3
PATH653,Reading and Conference,3
PATH690,M.Sc. Thesis Research Project 1,9
PATH691,M.Sc. Thesis Research Project 2,9
PATH692,M.Sc. Thesis Research Project 3,12
PATH701,Comprehensive Examination - Ph.D. Candidates,N/A
PHAR200,Introduction to Pharmacology 1,1
PHAR201,Introduction to Pharmacology 2,1
PHAR300,Drug Action,3
PHAR301,Drugs and Disease,3
PHAR303,Principles of Toxicology,3
PHAR390,Laboratory in Pharmacology,3
PHAR396,Undergraduate Research Project,3
PHAR397,Pharmacology Research Project 2,3
PHAR503,Drug Discovery and Development 1,3
PHAR504,Drug Discovery and Development 2,3
PHAR505,Structural Pharmacology,3
PHAR508,Drug Discovery and Development 3,3
PHAR510,New Advances in Antimicrobial,3
PHAR522D1,Fundamentals of Disease Therapy,3
PHAR522D2,Fundamentals of Disease Therapy,3
PHAR524,Clinical Mentorship,3
PHAR540,Advances in Industrial Biotechnology,3
PHAR562,Neuropharmacology,3
PHAR563,Endocrine Pharmacology,3
PHAR565,Epigenetic Drugs and Targets,3
PHAR590,Advanced Research Methods in Pharmacology,3
PHAR598,Honours Pharmacology Research Project,6
PHAR598D1,Honours Pharmacology Research Project,3
PHAR598D2,Honours Pharmacology Research Project,3
PHAR599,Pharmacology Research Project,6
PHAR599D1,Pharmacology Research Project,3
PHAR599D2,Pharmacology Research Project,3
PHAR601,Research Seminar,6
PHAR601D1,Research Seminar,3
PHAR601D2,Research Seminar,3
PHAR601N1,Research Seminar,3
PHAR601N2,Research Seminar,3
PHAR602,Principles of Pharmacology,3
PHAR609,Research Professionalism for Pharmacologists,1
PHAR610,Scientific Communication for Pharmacologists,2
PHAR670,Principles of Environmental Health Sciences 1,3
PHAR671,Principles of Environmental Health Sciences 2,3
PHAR696,Thesis Preparation,3
PHAR697,Thesis Preparation 1,6
PHAR698,Thesis Preparation 2,9
PHAR699,Thesis Preparation 3,12
PHAR700,Seminars in Pharmacology,3
PHAR701,Ph.D. Comprehensive Exam,N/A
PHAR702,Topics in Pharmacology 1,3
PHAR703,Topics in Pharmacology 2,3
PHAR704,Topics in Pharmacology 3,3
PHAR705,Topics in Pharmacology 4,3
PHAR706,Topics in Pharmacology 5,3
PHAR707,Topics in Pharmacology 6,3
PHAR712,Statistics for Pharmacologists,3
PHGY209,Mammalian Physiology 1,3
PHGY210,Mammalian Physiology 2,3
PHGY212,Introductory Physiology Laboratory 1,1
PHGY213,Introductory Physiology Laboratory 2,1
PHGY311,Channels, Synapses and Hormones,3
PHGY312,Respiratory, Renal, and Cardiovascular Physiology,3
PHGY313,Blood, Gastrointestinal, and Immune Systems Physiology,3
PHGY314,Integrative Neuroscience,3
PHGY351,Research Techniques: Physiology,3
PHGY359D1,Tutorial in Physiology,0.5
PHGY359D2,Tutorial in Physiology,0.5
PHGY396,Undergraduate Research Project,3
PHGY419D1,Immunology Research Project,4.5
PHGY419D2,Immunology Research Project,4.5
PHGY425,Analyzing Physiological Systems,3
PHGY451,Advanced Neurophysiology,3
PHGY459D1,Physiology Seminar,3
PHGY459D2,Physiology Seminar,3
PHGY461D1,Experimental Physiology,4.5
PHGY461D2,Experimental Physiology,4.5
PHGY488,Stem Cell Biology,3
PHGY499,Independent Study in Physiology,1
PHGY502,Exercise Physiology,3
PHGY508,Advanced Renal Physiology,3
PHGY513,Translational Immunology,3
PHGY515,Blood-Brain Barrier in Health and Disease,3
PHGY516,Physiology of Blood,3
PHGY518,Artificial Cells,3
PHGY520,Ion Channels,3
PHGY524,Chronobiology,3
PHGY525,Cortical Plasticity,3
PHGY531,Topics in Applied Immunology,3
PHGY550,Molecular Physiology of Bone,3
PHGY552,Cellular and Molecular Physiology,3
PHGY556,Topics in Systems Neuroscience,3
PHGY560,Light Microscopy-Life Science,3
PHGY601,M.Sc. Proposal Seminar,1
PHGY602,Literature Search and Research Proposal,2
PHGY603,Systems Biology and Biophysics,3
PHGY604,Responsible Conduct in Researc,N/A
PHGY607,Laboratory Research 1,3
PHGY608,Laboratory Research 2,3
PHGY620,Progress in Research,3
PHGY621,Thesis 1,12
PHGY622,Thesis 2,12
PHGY623,M.Sc. Final Seminar,3
PHGY701,Ph.D. Comprehensive Examination,N/A
PHGY703,Ph.D. Progress Seminar 1,1
PHGY704,Ph.D. Progress Seminar 2,1
PHGY720,Ph.D. Seminar Course 1,1
PHGY721,Ph.D. Seminar Course 2,1
PHGY722,Ph.D. Seminar Course 3,1
PHGY723,Ph.D. Seminar Course 4,1
PHGY724,Ph.D. Seminar Course 5,1
PHGY725,Ph.D. Seminar Course 6,1
PHIL197,FYS: Right and Wrong,3
PHIL198,FYS: Knowledge and Ideas in Early Modern Philosophy,3
PHIL199,FYS: Minds, Brain, and Machines,3
PHIL200,Introduction to Philosophy 1,3
PHIL201,Introduction to Philosophy 2,3
PHIL202,The Good Life,3
PHIL210,Introduction to Deductive Logic 1,3
PHIL221,Introduction to History and Philosophy of Science 2,3
PHIL230,Introduction to Moral Philosophy 1,3
PHIL237,Contemporary Moral Issues,3
PHIL240,Political Philosophy 1,3
PHIL242,Introduction to Feminist Theory,3
PHIL301,Philosophical Fundamentals,3
PHIL306,Philosophy of Mind,3
PHIL310,Intermediate Logic,3
PHIL311,Philosophy of Mathematics,3
PHIL327,Philosophy of Race,3
PHIL334,Ethical Theory,3
PHIL336,Aesthetics,3
PHIL341,Philosophy of Science 1,3
PHIL343,Biomedical Ethics,3
PHIL344,Medieval and Renaissance Political Theory,3
PHIL345,Greek Political Theory,3
PHIL348,Philosophy of Law 1,3
PHIL349,Environmental Philosophy,3
PHIL350,History and Philosophy of Ancient Science,3
PHIL353,The Presocratic Philosophers,3
PHIL354,Plato,3
PHIL355,Aristotle,3
PHIL356,Early Medieval Philosophy,3
PHIL360,17th Century Philosophy,3
PHIL361,18th Century Philosophy,3
PHIL366,18th and Early 19th Century German Philosophy,3
PHIL367,19th Century Philosophy,3
PHIL375,Existentialism,3
PHIL397,Tutorial 01,3
PHIL398,Tutorial 02,3
PHIL411,Topics in Philosophy of Logic and Mathematics,3
PHIL415,Philosophy of Language,3
PHIL419,Epistemology,3
PHIL421,Metaphysics,3
PHIL427,Topics in Critical Philosophy of Race,3
PHIL434,Metaethics,3
PHIL436,Aesthetics 2,3
PHIL441,Philosophy of Science 2,3
PHIL442,Topics in Feminist Theory,3
PHIL444,Early Modern Political Theory,3
PHIL445,19th Century Political Theory,3
PHIL446,Current Issues in Political Philosophy,3
PHIL450,Major Philosophers 1,3
PHIL452,Later Greek Philosophy,3
PHIL453,Ancient Metaphysics and Natural Philosophy,3
PHIL454,Ancient Moral Theory,3
PHIL460,Major Philosophers 2,3
PHIL470,Topics in Contemporary Analytic Philosophy,3
PHIL474,Phenomenology,3
PHIL475,Topics in Contemporary European Philosophy,3
PHIL480,Topics in the History of Philosophy,3
PHIL481,Topics in Philosophy,3
PHIL497,Tutorial 04,3
PHIL497N1,Tutorial 04,1.5
PHIL497N2,Tutorial 04,1.5
PHIL498,Tutorial 05,3
PHIL498N1,Tutorial 05,1.5
PHIL498N2,Tutorial 05,1.5
PHIL499,Tutorial 06,6
PHIL499D1,Tutorial 06,3
PHIL499D2,Tutorial 06,3
PHIL499N1,Tutorial 06,3
PHIL499N2,Tutorial 06,3
PHIL598,Tutorial 07,3
PHIL606,Seminar: Philosophy of Mind,3
PHIL607,Pro-Seminar 1,6
PHIL609,Seminar: Cognitive Science,3
PHIL610,Seminar on Advanced Logic 2,3
PHIL611,Seminar: Philosophy of Logic and Mathematics,3
PHIL615,Seminar: Philosophy of Language,3
PHIL619,Seminar: Epistemology,3
PHIL621,Seminar: Metaphysics,3
PHIL624,Seminar: History and Philosophy of Science,3
PHIL627,Seminar: Critical Philosophy of Race,3
PHIL634,Seminar: Ethics,3
PHIL635,Seminar: History of Ethics,3
PHIL636,Seminar: Aesthetics,3
PHIL641,Seminar: Philosophy of Science,3
PHIL642,Seminar: Feminist Theory,3
PHIL643,Seminar: Medical Ethics,3
PHIL644,Political Theory,3
PHIL648,Seminar: Philosophy of Law,3
PHIL650,Seminar: Ancient Philosophy 1,3
PHIL651,Seminar: Ancient Philosophy 2,3
PHIL656,Medieval Philosophy,3
PHIL660,Seminar: 17th Century Philosophy,3
PHIL661,Seminar: 18th Century Philosophy,3
PHIL667,Seminar: 19th Century Philosophy,3
PHIL670,Seminar: Contemporary Analytic Philosophy,3
PHIL675,Seminar: Contemporary European Philosophy,3
PHIL680,Seminar: Problems of Philosophy 1,3
PHIL682,Pro-Seminar 3,6
PHIL685,Fundamentals of Logic,3
PHIL689,Seminar: Special Topics in Philosophy,3
PHIL690,Candidacy Paper,3
PHIL702,Seminar: Teaching Philosophy,3
PHIL703,Teaching Reflection and Practice,1
PHIL705,Guided Research in Ethics 1,3
PHIL706,Guided Research in Ethics 2,3
PHIL711,Guided Research in Logic 2,3
PHIL720,Guided Research: Philosophy of Science 1,3
PHIL721,Guided Research: Philosophy of Science 2,3
PHIL731,Guided Research: Philosophy of Religion 2,3
PHIL741,Guided Research: Ancient Philosophy 2,3
PHIL760,Guided Research: History of Philosophy 1,3
PHIL761,Guided Research: History of Philosophy 2,3
PHIL770,Guided Research: Philosophy of Politics 1,3
PHIL771,Guided Research: Philosophy of Politics 2,3
PHIL780,Guided Research: Epistemology/Metaphysics 1,3
PHIL781,Guided Research: Epistemology/Metaphysics 2,3
PHTH201,Sports Medicine Practicum 1,1
PHTH202,Sports Medicine Practicum 2,1
PHTH245,Introduction to Professional Practice 1,3
PHTH301,Sports Medicine Practicum,3
PHTH301D1,Sports Medicine Practicum,1.5
PHTH301D2,Sports Medicine Practicum,1.5
PHTH303,Sports Medicine Practicum 3,1
PHTH440,Clinical Exercise Physiology,3
PHTH450,Introduction to PT Clinical Practice,3
PHTH550,Physical Therapy Orthopedic Management,7
PHTH551,Physical Therapy Neurological Rehabilitation,4
PHTH554,PT Cardiorespiratory Rehabilitation,2
PHTH560,Integrated Orthopedic Management,6
PHTH561,Integrated Neurological Rehabilitation,5
PHTH564,Integrated Cardiorespiratory Rehabilitation,3
PHTH570,Strategies in Physical Therapy Professional Practice,3
PHTH571,PT Clinical Practicum 1,7
PHTH572,PT Clinical Practicum 2,7
PHTH573,PT Clinical Practicum 3,8
PHTH606,Introduction to Pediatric Physical Therapy,2
PHTH620,PT Clinical Practicum 4,7
PHTH622,Integrated Pain Management,3
PHTH623,Differential Diagnosis and Management,4
PHTH633,X-Ray Prescription for Physical Therapy,1
PHTH641,Topics in Cardiorespiratory Rehabilitation,3
PHTH645,Pelvic Floor Rehabilitation,3
PHTH652,Integrated Clinical Exercise Rehabilitation,3
PHTH661,Sport Physiotherapy,3
PHTH662,Advanced Manual Therapy,3
PHWR300,Philosophy and Western Religions 1,3
PHWR301,Philosophy and Western Religions 2,3
PHWR400,Joint Honours/Honours Tutorial,3
PHWR401,Honours Thesis Tutorial 1,3
PHWR402,Honours Thesis Tutorial 2,3
PHWR500D1,Interdisciplinary Seminar,1.5
PHWR500D2,Interdisciplinary Seminar,1.5
PHYS101,Introductory Physics - Mechanics,4
PHYS102,Introductory Physics - Electromagnetism,4
PHYS107,Mechanics Laboratory (Life Sciences),1
PHYS108,E&amp;M Laboratory (Life Sciences),1
PHYS117,Mechanics Laboratory,1
PHYS118,E &amp; M Laboratory,1
PHYS131,Mechanics and Waves,4
PHYS142,Electromagnetism and Optics,4
PHYS180,Space, Time and Matter,3
PHYS181,Everyday Physics,3
PHYS182,Our Evolving Universe,3
PHYS183,The Milky Way Inside and Out,3
PHYS184,Energy and the Environment,3
PHYS186,Astrobiology,3
PHYS224,Physics of Music,3
PHYS228,Energy and the Environment,3
PHYS230,Dynamics of Simple Systems,3
PHYS232,Heat and Waves,3
PHYS241,Signal Processing,3
PHYS242,Electricity and Magnetism,2
PHYS251,Honours Classical Mechanics 1,3
PHYS253,Thermal Physics,3
PHYS257,Experimental Methods 1,3
PHYS258,Experimental Methods 2,3
PHYS260,Modern Physics and Relativity,3
PHYS271,Introduction to Quantum Physics,3
PHYS319,Introduction to Biophysics,3
PHYS320,Introductory Astrophysics,3
PHYS321,Data Science and Observational Astrophysics,3
PHYS328,Electronics,3
PHYS329,Statistical Physics with Biophysical Applications,3
PHYS331,Topics in Classical Mechanics,3
PHYS333,Thermal and Statistical Physics,3
PHYS339,Measurements Laboratory in General Physics,3
PHYS340,Majors Electricity and Magnetism,3
PHYS342,Majors Electromagnetic Waves,3
PHYS346,Majors Quantum Physics,3
PHYS350,Honours Electricity and Magnetism,3
PHYS351,Honours Classical Mechanics 2,3
PHYS352,Honours Electromagnetic Waves,3
PHYS357,Honours Quantum Physics 1,3
PHYS359,Advanced Physics Laboratory 1,3
PHYS362,Statistical Mechanics,3
PHYS396,Undergraduate Research Project,3
PHYS404,Climate Physics,3
PHYS413,Physical Basis of Physiology,3
PHYS432,Physics of Fluids,3
PHYS434,Optics,3
PHYS439,Majors Laboratory in Modern Physics,3
PHYS447,Applications of Quantum Mechanics,3
PHYS449,Majors Research Project,3
PHYS457,Honours Quantum Physics 2,3
PHYS459D1,Honours Research Thesis,3
PHYS459D2,Honours Research Thesis,3
PHYS469,Advanced Physics Laboratory 2,3
PHYS478,Short Research Project,1
PHYS479,Physics Research Project,3
PHYS489,Special Project,3
PHYS512,Computational Physics with Applications,3
PHYS514,General Relativity,3
PHYS519,Advanced Biophysics,3
PHYS521,Astrophysics,3
PHYS534,Nanoscience and Nanotechnology,3
PHYS551,Quantum Theory,3
PHYS557,Nuclear Physics,3
PHYS558,Solid State Physics,3
PHYS559,Advanced Statistical Mechanics,3
PHYS562,Electromagnetic Theory,3
PHYS567,Particle Physics,3
PHYS606,Selected Topics: Contemporary Physics 1,3
PHYS607,Selected Topics: Contemporary Physics 2,3
PHYS610,Quantum Field Theory 1,3
PHYS616,Multifractals and Turbulence,3
PHYS620,Experimental Methods of Subatomic Physics,3
PHYS632,Seminar in Astrophysics 1,3
PHYS633,Seminar in Astrophysics 2,3
PHYS634,Seminar in Advanced Materials,3
PHYS641,Observational Techniques of Modern Astrophysics,3
PHYS642,Radiative Processes in Astrophysics,3
PHYS643,Astrophysical Fluids,3
PHYS644,Galaxies and Cosmology,3
PHYS645,High Energy Astrophysics,3
PHYS657,Classical Condensed Matter,3
PHYS658,Advanced Condensed Matter,3
PHYS659,Experimental Condensed Matter,3
PHYS660,Quantum Condensed Matter,3
PHYS673,Quantum Field Theory 2,3
PHYS690,M.Sc. Thesis,24
PHYS690D1,M.Sc. Thesis,12
PHYS690D2,M.Sc. Thesis,12
PHYS690N1,M.Sc. Thesis,12
PHYS690N2,M.Sc. Thesis,12
PHYS691,Thesis Preparation,3
PHYS692,Thesis Project,6
PHYS692D1,Thesis Project,3
PHYS692D2,Thesis Project,3
PHYS693,M.Sc. Research,3
PHYS700,Preliminary Ph.D. Examination,N/A
PHYS717,Many-body Physics,3
PHYS718,Special Topics: Solid State Physics 1,3
PHYS719,Special Topics: Solid State Physics 2,3
PHYS729,Special Topics in Nuclear Physics,3
PHYS730,Special Topics: High Energy Physics 1,3
PHYS731,Special Topics: High Energy Physics 2,3
PHYS741,Superstring Theory,3
PHYS742,Introduction to the Standard Model,3
PHYS743,Very Early Universe,3
PHYS744,Finite Temperature Field Theory,3
PHYS745,Supersymmetry and Supergravity,3
PLAI300,Interdisciplinary Humanities Topics,3
PLAI400,Interdisciplinary Seminar in the Humanities,3
PLAI500,Advanced Interdisciplinary Humanities Seminar,3
PLAI600,Interdisciplinary Theories and Methods,3
PLNT203,Economic Botany,3
PLNT221,Introduction to Fungi,1
PLNT300,Cropping Systems,3
PLNT302,Forage Crops and Pastures,3
PLNT304,Biology of Fungi,3
PLNT305,Plant Pathology,3
PLNT307,Agroecology of Vegetables and Fruits,3
PLNT310,Plant Propagation,3
PLNT312,Urban Horticulture,3
PLNT316,Plant Specialized Metabolism,3
PLNT322,Greenhouse Management,3
PLNT350,Special Topics: Plant Science 1,2
PLNT353,Plant Structure and Function,3
PLNT358,Flowering Plant Diversity,3
PLNT426,Plant Ecophysiology,3
PLNT430,Pesticides in Agriculture,3
PLNT434,Weed Biology and Control,3
PLNT435,Plant Breeding,3
PLNT460,Plant Ecology,3
PLNT470,Cannabis Issues and Concerns,3
PLNT471,Commercial Cannabis Production,4
PLNT472,Cannabis Genetics and Breeding,4
PLNT473,Control of Cannabis Diseases,4
PLNT474,Commercial Cannabis Internship,6
PLNT602,Advances in Agronomy,3
PLNT619,Advances in Plant Biology and Physiology,3
PLNT622,Advances in Plant Protection,3
PLNT635,Advanced Plant Breeding,3
PLNT646,Advances in Plant-Biotic and -Abiotic Interactions,3
PLNT662,Advances in Plant Biotechnology,3
PLNT664,M.Sc. Thesis 1,12
PLNT665,M.Sc. Thesis 2,12
PLNT666,M.Sc. Thesis 3,15
PLNT667,MSc Thesis 3A,12
PLNT670,Special Topics,3
PLNT690,Research Horizons in Plant Science 1,N/A
PLNT691,Research Horizons in Plant Science 2,N/A
PLNT701,Doctoral Comprehensive Examination,N/A
POLI200,Introduction to Political Science,3
POLI210,Political Science Research Methods,3
POLI212,Government and Politics - Developed World,3
POLI221,Government of Canada,3
POLI222,Political Process and Behaviour in Canada,3
POLI226,La vie politique québécoise,3
POLI227,Developing Areas/Introduction,3
POLI231,Introduction to Political Theory,3
POLI243,International Politics of Economic Relations,3
POLI244,International Politics: State Behaviour,3
POLI311,Introduction to Quantitative Political Science,3
POLI312,Intermediate Quantitative Political Science,3
POLI313,Introduction to Qualitative Methods in Political Science,3
POLI316,Black Lives Matter and American Democracy,3
POLI317,The Politics of Race in Canada,3
POLI318,Comparative Local Government,3
POLI319,Politics of Latin America,3
POLI320,Issues in Canadian Democracy,3
POLI321,Issues: Canadian Public Policy,3
POLI322,Political Change in South Asia,3
POLI324,Developing Areas/Africa,3
POLI325,U.S. Politics,3
POLI326,Provincial Politics,3
POLI328,Comparing European Democracies,3
POLI329,Russian and Soviet Politics,3
POLI330,Law and Courts in Europe,3
POLI331,Politics in East Central Europe,3
POLI333,Western Political Theory 1,3
POLI334,Western Political Theory 2,3
POLI336,Le Québec et le Canada,3
POLI338,Developing Areas/Topics 1,3
POLI339,Comparative Developed: Topics 1,3
POLI340,Developing Areas/Middle East,3
POLI341,Foreign Policy: The Middle East,3
POLI342,Canadian Foreign Policy,3
POLI345,International Organizations,3
POLI346,American Foreign Policy,3
POLI347,Arab-Israel Conflict, Crisis, Peace,3
POLI348,Gender and Canadian Politics,3
POLI349,Foreign Policy: Asia,3
POLI350,Global Environmental Politics,3
POLI351,The Causes of Major Wars,3
POLI352,International Policy/Foreign Policy: Africa,3
POLI353,Politics of the International Refugee Regime,3
POLI354,Approaches to International Political Economy,3
POLI355,The Politics of International Law,3
POLI357,Politics: Contemporary Europe,3
POLI358,Political Economy of International Organizations,3
POLI359,Topics in International Politics 1,3
POLI360,Security: War and Peace,3
POLI361,Political Participation in Comparative Perspective,3
POLI362,Political Theory and International Relations,3
POLI363,Contemporary Political Theory,3
POLI364,Radical Political Thought,3
POLI365,Democratic Theory,3
POLI366,Topics in Political Theory 1,3
POLI367,Liberal Political Theory,3
POLI368,Political Theory and Indigeneity.,3
POLI369,Politics of Southeast Asia,3
POLI371,Challenge of Canadian Federalism,3
POLI372,Indigenous Peoples and the Canadian State,3
POLI378,The Canadian Judicial Process,3
POLI379,Topics in Canadian Politics,3
POLI380,Contemporary Chinese Politics,3
POLI381,Politics in Japan and South Korea,3
POLI410,Canadian Political Parties,3
POLI412,Canadian Voting/Public Opinion,3
POLI417,Health Care in Canada,3
POLI419,Transitions from Communism,3
POLI420,Memory, Place, and Power,3
POLI421,The Politics of Misinformation,3
POLI422,Developing Areas/Topics 2,3
POLI423,Politics of Ethno-Nationalism,3
POLI424,Media and Politics,3
POLI425,Topics in American Politics,3
POLI426,Partis politiques et comportements électoraux au Québec,3
POLI427,Selected Topics: Canadian Politics,3
POLI430,Politics of Art,3
POLI431,Nations and States/Developed World,3
POLI432,Selected Topics: Comparative Politics,3
POLI433,History of Political/Social Theory 3,3
POLI434,History of Political/Social Theory 4,3
POLI435,Identity and Inequality,3
POLI436,Aboriginal Rights in the Canadian Constitution,3
POLI441,IPE: Trade,3
POLI442,International Relations of Ethnic Conflict,3
POLI443,Intervention in World Politics,3
POLI444,Topics in International Politics 2,3
POLI445,International Political Economy: Monetary Relations,3
